DATAFLOW,MEASURE: Measure,SECTOR: Sector of Ownership,WORK_TYPE: Type of work,BUILDING_TYPE: Type of building,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,6,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,1,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,2,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,18669,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,6249,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,5533,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,3147,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,1099,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1634,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,223,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,44,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,740,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,10961,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,2554,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,3599,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,2163,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,931,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,1298,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,218,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,38,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,110: Houses,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,160,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,17,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,200: Commercial Buildings - Total,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,210: Retail and wholesale trade buildings,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,220: Transport buildings,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,8,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,230: Offices,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,1: Private Sector,TOT: Total Work,290: Commercial buildings n.e.c.,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,,NUM: Number,0: Units,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
